Id,Sex,AvgRank,AvgTime,YearsSinceLast,YearsOfParticipation,LatestAge,Interaction1
8459,1,2460.0,26329.0,10,1,30,24600.0
12274,0,1581.0,16641.0,8,1,24,12648.0
3810,0,1191.0,17773.0,13,1,45,15483.0
20135,1,2073.0,16512.0,4,1,36,8292.0
5547,0,668.0,14896.0,12,1,36,8016.0
10939,0,1104.0,16108.0,9,1,45,9936.0
3680,1,736.0,15467.0,11,3,38,8096.0
12723,1,2441.0,20609.0,8,1,43,19528.0
12449,1,437.0,13341.0,8,1,46,3496.0
30330,1,2012.0,17823.0,1,1,30,2012.0
10586,1,1579.0,17590.0,9,1,51,14211.0
2253,1,728.0,13633.0,5,1,54,3640.0
20565,0,2128.5,17334.5,2,2,46,4257.0
10305,0,1906.0,19088.0,9,1,39,17154.0
6840,1,487.0,14070.0,11,1,21,5357.0
15648,0,1844.0,17428.0,6,1,53,11064.0
27128,1,1138.0,15448.0,2,1,35,2276.0
5429,1,1599.0,20221.0,12,1,59,19188.0
8391,1,1253.0,16285.0,10,1,39,12530.0
28135,1,132.0,12217.0,2,1,31,264.0
22782,1,3416.0,20135.0,4,1,30,13664.0
9150,1,1935.0,19308.0,10,1,24,19350.0
8884,1,15.0,9885.0,10,1,34,150.0
12535,0,1377.0,16045.0,8,1,49,11016.0
27019,0,3409.0,22519.0,2,1,44,6818.0
6496,1,448.0,13940.0,11,1,46,4928.0
6200,1,66.0,11404.0,11,1,37,726.0
14613,1,685.0,13936.0,7,1,35,4795.0
15115,1,2588.0,20978.0,7,1,44,18116.0
6125,0,1205.0,16997.0,11,1,33,13255.0
14746,1,1666.0,16677.0,7,1,21,11662.0
26460,1,2453.0,18514.0,2,1,28,4906.0
10159,1,854.0,15372.0,9,1,28,7686.0
29850,1,2307.0,19371.0,1,1,50,2307.0
7047,1,1981.5,22455.0,9,2,50,17833.5
15277,1,1167.0,15305.0,7,1,50,8169.0
19159,1,2138.0,16619.0,5,1,38,10690.0
21835,1,3083.0,18954.0,4,1,45,12332.0
13387,1,669.0,13878.0,7,1,33,4683.0
26448,0,3169.0,21051.0,2,1,41,6338.0
4156,0,1027.5,16370.0,11,2,43,11302.5
6847,1,699.0,14837.0,11,1,48,7689.0
5762,1,1064.0,16632.0,12,1,59,12768.0
5732,0,1437.0,18605.0,12,1,21,17244.0
27119,0,509.0,13830.0,2,1,38,1018.0
18208,1,359.0,12507.0,5,1,47,1795.0
22586,1,3490.0,20456.0,4,1,20,13960.0
30068,1,1297.0,15654.0,1,1,50,1297.0
6570,0,1659.0,21218.0,11,1,46,18249.0
20989,1,129.0,11690.0,4,1,43,516.0
27952,1,1782.0,16849.0,2,1,27,3564.0
29996,1,2164.0,18601.0,1,1,40,2164.0
10245,0,2109.0,20241.0,9,1,43,18981.0
13203,1,2036.0,18167.0,8,1,36,16288.0
14725,1,6.0,9689.0,7,1,35,42.0
29084,0,598.0,13785.0,1,1,40,598.0
3388,1,1703.16666667,17173.8333333,1,12,56,1703.16666667
8694,1,1022.0,15498.0,10,1,41,10220.0
30294,1,1858.0,17255.0,1,1,55,1858.0
12463,1,347.4,12911.4,2,5,48,694.8
19210,1,567.0,13220.0,5,1,21,2835.0
12348,0,611.0,13821.0,8,1,45,4888.0
27765,0,1624.5,16531.5,1,2,31,1624.5
19417,0,2206.0,16750.0,5,1,32,11030.0
4759,0,778.5,15256.5,11,2,27,8563.5
8782,1,2155.0,20711.0,10,1,45,21550.0
7652,1,803.0,14706.0,10,1,49,8030.0
15519,1,1127.0,15090.5,1,4,50,1127.0
16103,1,471.0,13776.0,6,1,32,2826.0
16760,1,2032.0,17411.3333333,2,3,55,4064.0
10104,1,2154.0,20473.0,9,1,21,19386.0
21729,1,1888.0,16136.0,4,1,32,7552.0
7536,1,435.0,13441.0,10,1,40,4350.0
10851,1,407.0,13779.0,9,1,47,3663.0
12196,1,1883.0,17614.0,8,1,34,15064.0
13136,1,14.0,10030.0,8,1,48,112.0
27555,0,1309.0,15885.0,2,1,27,2618.0
1144,1,249.0,12723.0,1,1,35,249.0
20104,1,2212.0,16764.0,5,1,53,11060.0
29911,0,1034.0,14939.0,1,1,40,1034.0
18387,1,397.0,12589.0,5,1,55,1985.0
13726,0,2187.0,18435.0,7,1,34,15309.0
18361,1,1574.0,15364.0,5,1,46,7870.0
27255,1,3497.0,23449.0,2,1,20,6994.0
16998,0,1640.0,16875.0,6,1,30,9840.0
16119,1,2428.0,19559.0,6,1,25,14568.0
1574,1,968.0,14711.0,1,1,25,968.0
27810,0,907.0,14883.0,2,1,41,1814.0
18626,0,1120.0,14361.0,5,1,33,5600.0
16615,1,2108.0,18190.0,6,1,52,12648.0
28474,1,2240.0,18298.5,1,2,42,2240.0
27348,1,493.0,13774.0,2,1,36,986.0
11908,1,1955.0,17856.0,8,1,56,15640.0
7392,1,713.5,14265.5,8,2,48,5708.0
15658,0,1786.0,17244.0,6,1,39,10716.0
8917,1,1031.0,15526.0,10,1,43,10310.0
22659,0,2116.0,16599.0,4,1,48,8464.0
14578,1,1029.0,14949.0,7,1,49,7203.0
15377,1,2058.0,18013.0,6,1,50,12348.0
7182,0,1167.5,16558.5,9,2,25,10507.5
5701,1,697.0,15032.0,12,1,32,8364.0
10738,1,743.0,14976.0,9,1,61,6687.0
27546,1,746.0,14476.0,2,1,42,1492.0
8344,1,854.0,14902.0,10,1,50,8540.0
5350,0,1592.5,17618.5,8,2,55,12740.0
8759,0,2101.0,20267.0,10,1,30,21010.0
18633,1,679.0,13524.0,5,1,40,3395.0
16321,1,2491.5,18371.5,5,2,39,12457.5
29032,1,1451.0,16037.0,1,1,40,1451.0
13850,1,2663.375,19550.375,2,8,62,5326.75
16422,1,391.0,13526.0,6,1,38,2346.0
10906,0,806.0,15210.0,9,1,34,7254.0
15294,0,2023.0,17749.0,7,1,43,14161.0
27966,1,146.0,12312.0,2,1,43,292.0
16608,1,2674.0,21248.0,6,1,53,16044.0
20456,1,1828.0,16036.0,4,1,62,7312.0
7288,0,1407.5,15617.0,4,4,34,5630.0
27922,0,1320.0,15904.0,2,1,34,2640.0
29644,1,1073.0,15040.0,1,1,50,1073.0
18363,0,2780.0,18263.0,5,1,74,13900.0
10616,1,429.0,13863.0,9,1,27,3861.0
12224,1,1384.0,16053.0,8,1,36,11072.0
26494,1,584.0,14039.0,2,1,42,1168.0
15352,0,1564.0,16675.0,6,1,25,9384.0
15313,1,16.0,10099.0,7,1,22,112.0
11424,1,2547.0,21715.0,8,1,44,20376.0
29162,1,543.0,13594.0,1,1,40,543.0
18637,1,3472.0,22642.0,5,1,63,17360.0
12040,1,123.0,11734.0,8,1,40,984.0
12026,1,740.5,13779.5,4,2,22,2962.0
4684,1,132.0,12394.0,12,1,41,1584.0
21439,1,1909.0,16190.0,4,1,26,7636.0
3371,1,297.0,13202.0,13,1,39,3861.0
7471,1,2055.0,19957.0,10,1,35,20550.0
11060,1,2433.0,23389.0,9,1,31,21897.0
16715,1,61.0,11334.0,6,1,52,366.0
3037,1,404.5,13477.5,10,2,48,4045.0
12387,0,993.0,14956.0,8,1,24,7944.0
15645,0,2421.0,19534.0,6,1,51,14526.0
6171,1,672.0,14710.0,11,1,33,7392.0
15148,1,1700.0,16367.5,4,2,44,6800.0
4813,0,969.0,16114.0,11,2,25,10659.0
19426,0,2303.0,16971.0,5,1,47,11515.0
14549,1,2272.0,18861.0,7,1,35,15904.0
10839,1,27.0,10693.0,9,1,24,243.0
20952,1,668.0,13742.0,4,1,30,2672.0
11845,1,1716.0,17121.0,8,1,36,13728.0
6755,1,900.0,15725.0,11,1,58,9900.0
14619,1,137.0,11818.0,7,1,42,959.0
11192,1,257.5,12581.5,7,2,38,1802.5
22045,0,1325.0,15121.0,4,1,33,5300.0
9081,0,327.0,13035.0,10,1,34,3270.0
20867,0,3303.0,19664.0,4,1,48,13212.0
5968,1,276.0,13053.0,11,1,45,3036.0
7817,1,353.0,13133.0,10,1,41,3530.0
3300,0,957.0,16250.0,13,1,46,12441.0
26333,1,483.0,13750.0,2,1,29,966.0
14703,0,2729.0,23204.0,7,1,52,19103.0
12163,0,335.0,12945.0,8,1,35,2680.0
10347,0,1414.0,17042.0,9,1,43,12726.0
7568,1,2452.0,25877.0,10,1,30,24520.0
27580,0,3288.0,21709.0,2,1,23,6576.0
17771,0,3331.0,20985.0,5,1,28,16655.0
22636,1,491.0,13295.0,4,1,31,1964.0
9318,0,2356.0,22353.0,9,1,28,21204.0
15218,0,1241.0,15487.0,7,1,29,8687.0
29636,0,2131.0,18349.0,1,1,40,2131.0
3877,1,80.0,11568.0,13,1,39,1040.0
12512,1,471.0,13425.0,8,1,31,3768.0
14209,0,2349.0,19300.0,7,1,43,16443.0
16828,1,1683.0,16986.0,6,1,45,10098.0
17954,1,285.0,12321.0,5,1,57,1425.0
26493,0,1140.0,15449.0,2,1,27,2280.0
26960,1,3122.0,20802.0,2,1,37,6244.0
15015,1,1635.0,16619.0,7,1,22,11445.0
21214,1,2382.0,17208.0,4,1,49,9528.0
18322,1,2781.0,18267.0,5,1,41,13905.0
27815,1,1102.0,15359.0,2,1,45,2204.0
14466,1,428.0,13150.0,7,1,43,2996.0
21740,1,1323.0,15115.0,4,1,44,5292.0
22016,0,3673.0,21504.0,4,1,27,14692.0
13895,1,286.0,12622.0,7,1,24,2002.0
29154,0,1875.0,17327.0,1,1,30,1875.0
25458,1,1277.0,15794.0,2,1,45,2554.0
19324,0,3371.0,21332.0,5,1,38,16855.0
17633,1,737.5,13756.5,4,2,47,2950.0
17900,1,3338.0,21044.0,5,1,50,16690.0
18168,1,1092.0,14309.0,5,1,21,5460.0
17099,0,594.0,14085.0,6,1,34,3564.0
27627,0,1836.0,16950.0,2,1,40,3672.0
10363,1,63.0,11801.0,9,1,26,567.0
7673,1,471.0,13603.0,10,1,44,4710.0
13676,1,3155.25,21466.75,2,4,56,6310.5
14710,1,1127.0,15189.0,7,1,46,7889.0
10968,0,515.0,14157.0,9,1,40,4635.0
29520,1,102.0,11848.0,1,1,50,102.0
16077,1,922.0,15077.0,6,1,41,5532.0
13240,1,1203.0,15390.0,7,1,34,8421.0
8002,0,2051.0,19930.0,10,1,24,20510.0
4699,1,1328.0,17055.0,10,2,33,13280.0
16580,0,2269.0,18910.0,6,1,30,13614.0
19240,1,2761.0,18205.0,5,1,22,13805.0
21654,1,3818.0,22706.0,4,1,23,15272.0
7749,1,1888.0,18980.0,10,1,51,18880.0
4975,1,1219.66666667,15283.3333333,5,3,37,6098.33333333
13690,1,970.0,14765.0,7,1,29,6790.0
9900,1,201.0,12806.0,9,1,33,1809.0
5196,0,1354.0,17940.0,12,1,33,16248.0
7582,0,1762.0,18173.0,10,1,37,17620.0
17287,1,2203.66666667,18340.3333333,2,3,38,4407.33333333
14448,1,708.0,13987.0,7,1,29,4956.0
27343,1,2324.0,18113.0,2,1,41,4648.0
29657,1,2345.0,19577.0,1,1,25,2345.0
2535,1,24.5,10689.0,1,2,35,24.5
13271,1,704.0,13973.0,7,1,44,4928.0
18632,1,139.0,11566.0,5,1,37,695.0
27568,0,2158.0,17704.0,2,1,38,4316.0
5137,0,1290.0,17614.0,12,1,43,15480.0
5108,1,36.5,10895.0,11,2,53,401.5
15214,0,730.0,14040.0,7,1,37,5110.0
19666,0,2232.0,16834.0,5,1,30,11160.0
27629,1,357.0,13353.0,2,1,23,714.0
28140,1,344.0,13307.0,2,1,56,688.0
21601,0,2260.0,16928.0,4,1,29,9040.0
26313,1,328.0,13239.0,2,1,24,656.0
4033,1,345.0,13551.5,12,2,29,4140.0
27725,1,1048.0,15248.0,2,1,33,2096.0
1953,1,1920.0,16121.0,5,1,46,9600.0
7361,0,923.0,15173.0,10,1,27,9230.0
15605,1,2875.0,25267.0,6,1,27,17250.0
15430,0,2515.0,20044.0,6,1,39,15090.0
30135,1,294.0,12864.0,1,1,35,294.0
21119,1,784.0,14006.0,4,1,29,3136.0
30042,0,1266.0,15563.0,1,1,40,1266.0
29245,0,2001.0,17794.0,1,1,40,2001.0
19244,0,1302.0,14776.0,5,1,26,6510.0
21435,0,224.0,12265.0,4,1,42,896.0
29015,1,86.0,11647.0,1,1,45,86.0
26741,1,1699.0,16669.0,2,1,50,3398.0
10050,0,2176.0,20665.0,9,1,62,19584.0
15319,1,435.0,13168.0,7,1,32,3045.0
16938,1,220.0,12679.0,6,1,34,1320.0
13807,0,1021.0,14932.0,7,1,31,7147.0
16959,0,1834.0,17393.0,6,1,37,11004.0
30090,1,1029.0,14925.0,1,1,70,1029.0
12168,1,1335.0,15950.0,8,1,25,10680.0
15967,1,1325.0,16079.0,6,1,30,7950.0
7338,1,382.0,13265.0,10,1,29,3820.0
19365,1,388.0,12574.0,5,1,52,1940.0
29702,0,2730.0,24372.0,1,1,50,2730.0
15808,0,2282.0,17716.0,4,2,38,9128.0
11135,1,1079.0,15611.0,8,2,39,8632.0
21426,0,2121.0,17281.0,1,2,41,2121.0
6167,1,421.0,13781.0,11,1,28,4631.0
30191,1,63.0,11389.0,1,1,25,63.0
3712,0,493.0,14082.0,13,1,42,6409.0
8552,1,2581.5,20339.5,2,2,58,5163.0
15231,1,2277.0,18880.0,7,1,50,15939.0
9475,0,2493.0,24904.0,9,1,22,22437.0
21712,1,908.0,14273.0,4,1,48,3632.0
18791,0,2786.0,18284.0,5,1,29,13930.0
4757,1,210.0,13039.0,12,1,21,2520.0
3633,1,169.75,12301.5,6,4,46,1018.5
13836,1,2014.0,17725.0,7,1,45,14098.0
5869,1,1656.5,21354.5,11,2,36,18221.5
3469,1,981.75,15894.0,9,4,42,8835.75
5540,1,253.0,12750.3333333,5,3,35,1265.0
19894,0,1609.0,15459.0,5,1,37,8045.0
14467,0,1805.0,17071.0,7,1,56,12635.0
21553,0,1797.0,15992.0,4,1,27,7188.0
29679,1,2528.0,20929.0,1,1,65,2528.0
27393,0,2816.0,19707.0,2,1,47,5632.0
11153,0,577.0,13765.0,8,1,31,4616.0
15883,0,3086.0,22029.0,5,2,36,15430.0
7764,1,1169.0,16007.0,10,1,38,11690.0
13460,1,2375.0,19477.0,7,1,27,16625.0
4730,1,1470.0,18859.0,12,1,26,17640.0
7799,0,2438.0,24762.0,10,1,31,24380.0
26978,0,2683.0,19277.0,2,1,27,5366.0
21824,0,1273.0,15030.0,4,1,23,5092.0
12202,1,2041.0,18193.0,8,1,39,16328.0
14469,1,1717.0,16795.0,7,1,30,12019.0
29977,0,1042.0,14959.0,1,1,40,1042.0
21619,1,2001.0,16380.0,4,1,40,8004.0
15286,0,1277.0,15582.0,7,1,31,8939.0
10535,1,1560.0,17533.0,9,1,63,14040.0
9484,0,1822.0,18595.0,9,1,27,16398.0
20603,0,474.0,13253.0,4,1,44,1896.0
26980,0,1118.0,15404.0,2,1,40,2236.0
15195,1,2215.0,18542.0,7,1,49,15505.0
4316,1,1095.66666667,16701.3333333,11,3,41,12052.3333333
29654,1,1602.0,16420.0,1,1,50,1602.0
22661,0,3713.0,21791.0,4,1,45,14852.0
17397,0,1263.0,15944.0,6,1,24,7578.0
14116,1,897.0,14520.0,7,1,51,6279.0
28830,0,707.0,14059.0,1,1,40,707.0
16569,0,1515.0,16545.0,6,1,43,9090.0
18766,1,2687.0,18014.0,5,1,41,13435.0
12541,0,1595.0,16701.0,8,1,29,12760.0
3612,1,212.0,12750.0,13,1,43,2756.0
11387,1,526.0,13620.0,8,1,41,4208.0
29144,0,1673.0,16623.0,1,1,30,1673.0
3258,0,1176.0,17678.0,13,1,28,15288.0
13304,1,80.0,11200.0,5,2,45,400.0
4345,1,1321.0,19629.0,13,1,48,17173.0
9623,0,2079.0,20025.0,9,1,40,18711.0
22301,0,2670.5,18444.5,2,2,29,5341.0
4583,1,1424.0,18502.0,12,1,25,17088.0
6804,0,515.0,14125.0,11,1,46,5665.0
10891,1,92.3333333333,11635.3333333,4,3,35,369.333333333
28645,1,263.0,12780.0,1,1,35,263.0
26981,0,2508.5,19755.0,1,2,25,2508.5
28055,1,391.0,13490.0,2,1,56,782.0
28933,1,832.0,14346.0,1,1,25,832.0
9143,0,1588.0,17481.0,10,1,19,15880.0
11339,1,376.0,13120.0,8,1,28,3008.0
3654,1,608.0,14767.5,12,2,41,7296.0
15609,0,2727.0,21726.0,6,1,40,16362.0
20440,1,2345.0,17094.0,4,1,35,9380.0
29663,0,2112.0,18238.0,1,1,15,2112.0
7819,0,2204.0,21075.0,10,1,23,22040.0
13810,1,1485.0,16194.0,7,1,63,10395.0
9774,1,2224.0,21081.0,9,1,64,20016.0
20403,1,2549.0,17551.0,4,1,36,10196.0
7485,1,703.0,14390.0,10,1,46,7030.0
5287,1,1469.0,18841.0,12,1,50,17628.0
14788,0,2747.0,23910.0,7,1,39,19229.0
12059,0,879.0,14544.0,8,1,36,7032.0
5031,1,287.5,13368.5,9,2,41,2587.5
25919,1,572.0,14018.0,2,1,38,1144.0
19882,0,971.0,14076.0,5,1,39,4855.0
8096,1,27.0,10363.0,10,1,34,270.0
16080,0,1765.0,17161.0,6,1,35,10590.0
383,1,562.0,13674.0,1,1,25,562.0
326,1,2861.8,20017.4,1,5,57,2861.8
20050,0,2077.0,16479.0,5,1,47,10385.0
6568,1,129.0,12125.0,11,1,27,1419.0
3832,1,745.333333333,15114.0,11,3,71,8198.66666667
8417,1,1281.0,16371.0,10,1,31,12810.0
5628,1,1739.0,22296.0,12,1,35,20868.0
22781,1,3296.0,19647.0,4,1,42,13184.0
28848,0,1966.0,17687.0,1,1,20,1966.0
2953,0,1559.0,16300.0,1,1,45,1559.0
14258,1,513.0,13426.0,7,1,48,3591.0
22134,1,1229.0,14960.0,4,1,45,4916.0
7015,1,1373.0,17930.0,11,1,57,15103.0
3957,1,339.0,13386.0,13,1,31,4407.0
27944,1,700.0,14357.0,2,1,39,1400.0
9018,0,231.0,12548.0,10,1,40,2310.0
10996,1,1279.0,16653.0,9,1,36,11511.0
17267,0,1022.5,14755.5,5,2,45,5112.5
19594,1,348.0,12491.0,5,1,31,1740.0
22421,1,26.0,10328.0,4,1,28,104.0
22893,1,2557.0,17572.0,4,1,42,10228.0
9956,1,380.0,13163.0,5,2,30,1900.0
26482,1,76.0,11628.0,2,1,43,152.0
18276,1,2229.0,16973.0,4,2,51,8916.0
14684,1,2340.0,19254.0,7,1,58,16380.0
11486,1,2053.0,18252.0,8,1,34,16424.0
28469,1,3097.0,20630.0,2,1,49,6194.0
21101,0,2354.0,17130.0,4,1,61,9416.0
15448,1,2352.0,19273.0,6,1,28,14112.0
22101,0,2630.0,17772.0,4,1,38,10520.0
13353,0,1148.5,15434.5,6,2,47,6891.0
13566,0,595.0,13679.0,7,1,42,4165.0
21236,1,1651.0,15704.0,4,1,41,6604.0
14114,0,1015.0,14919.0,7,1,46,7105.0
8026,0,2166.0,20782.0,10,1,26,21660.0
15489,0,1676.0,16969.0,6,1,30,10056.0
22526,1,997.0,14435.0,4,1,34,3988.0
7916,1,2446.0,25389.0,10,1,56,24460.0
4211,0,553.0,14314.0,13,1,40,7189.0
29605,1,1290.0,15635.0,1,1,25,1290.0
17147,0,2488.0,19901.0,6,1,47,14928.0
5893,1,990.0,16074.0,11,1,53,10890.0
10538,1,1635.0,17796.0,9,1,41,14715.0
6256,0,1516.5,16977.8333333,6,6,67,9099.0
10609,1,1648.0,17843.0,9,1,28,14832.0
17324,1,136.5,11837.0,5,2,23,682.5
20759,1,3441.0,20252.0,4,1,36,13764.0
22701,1,893.0,14239.0,4,1,39,3572.0
19006,0,2772.0,18224.0,5,1,36,13860.0
21052,0,1424.0,15311.0,4,1,23,5696.0
22631,1,2865.0,18294.0,4,1,45,11460.0
18822,0,2268.0,16901.0,5,1,22,11340.0
22142,1,3247.0,19464.0,4,1,34,12988.0
5884,1,134.0,12169.0,11,1,24,1474.0
11139,1,164.0,12246.6666667,4,3,44,656.0
10390,1,921.0,15596.0,9,1,35,8289.0
5517,0,1143.33333333,16396.3333333,10,3,45,11433.3333333
19319,1,1741.0,16257.0,2,2,51,3482.0
6348,1,883.0,15618.0,11,1,41,9713.0
10676,1,6.0,9057.0,9,1,19,54.0
17406,1,1157.0,15689.0,6,1,49,6942.0
5793,1,478.5,14057.0,11,2,51,5263.5
27353,1,1687.0,16637.0,2,1,34,3374.0
7499,0,213.0,12453.0,10,1,17,2130.0
5381,1,568.0,14431.0,12,1,33,6816.0
4491,1,69.0,11650.0,12,1,55,828.0
30078,1,1803.0,17075.0,1,1,35,1803.0
13457,1,1401.0,15901.0,7,1,47,9807.0
26548,0,759.0,14499.0,2,1,44,1518.0
16819,1,2382.0,19392.0,6,1,60,14292.0
28816,1,943.0,14631.0,1,1,55,943.0
15094,1,1143.0,15434.5,6,2,24,6858.0
27035,1,2990.0,20253.0,2,1,45,5980.0
12851,1,789.0,14298.0,8,1,42,6312.0
20571,1,3749.0,22136.0,4,1,18,14996.0
14933,1,1526.0,16301.0,7,1,42,10682.0
13853,1,1321.0,15686.0,7,1,33,9247.0
5574,1,252.0,13263.0,12,1,41,3024.0
30109,1,1415.0,15934.0,1,1,30,1415.0
14025,0,25.0,10399.0,7,1,38,175.0
10130,1,567.0,14347.0,9,1,34,5103.0
20758,1,2616.0,17729.0,4,1,48,10464.0
28521,0,722.5,14233.0,1,2,35,722.5
30117,0,1690.0,16695.0,1,1,50,1690.0
26388,1,1575.0,16397.0,2,1,32,3150.0
29071,0,2556.0,21319.0,1,1,45,2556.0
8746,1,536.0,13829.0,10,1,41,5360.0
27822,0,2241.0,17917.0,2,1,39,4482.0
6534,1,33.0,10744.0,11,1,37,363.0
3334,1,855.0,15765.0,13,1,41,11115.0
4015,0,1283.0,18962.0,13,1,46,16679.0
28491,1,407.0,13532.0,2,1,55,814.0
6707,1,1040.0,16265.0,11,1,49,11440.0
21831,0,3850.0,23014.0,4,1,33,15400.0
17889,1,1250.0,14649.0,5,1,31,6250.0
11645,1,396.0,13183.0,8,1,44,3168.0
8728,0,2290.0,21944.0,10,1,33,22900.0
17076,1,505.0,13855.0,6,1,37,3030.0
25665,1,714.0,14400.0,2,1,30,1428.0
22299,0,2161.0,16692.0,4,1,29,8644.0
20207,1,1767.0,15935.0,4,1,29,7068.0
6216,1,839.0,15406.0,11,1,43,9229.0
20318,0,2367.0,17158.0,4,1,52,9468.0
15316,1,1452.0,16083.0,7,1,44,10164.0
20334,1,1076.0,14626.0,4,1,48,4304.0
12980,1,2371.6,18241.0,4,5,42,9486.4
20181,0,3550.0,20741.0,4,1,45,14200.0
14667,1,754.0,14104.0,7,1,40,5278.0
3282,1,576.5,14461.0,12,2,40,6918.0
11306,1,717.0,14157.0,8,1,33,5736.0
5280,1,1082.0,16680.0,12,1,34,12984.0
11432,0,1169.0,15462.0,8,1,41,9352.0
10009,1,2247.0,21287.0,9,1,36,20223.0
7893,1,141.0,11915.0,5,3,40,705.0
21784,1,1759.0,15924.0,4,1,48,7036.0
16641,0,826.0,14768.0,6,1,39,4956.0
18397,1,1158.0,14447.0,5,1,51,5790.0
17295,1,415.5,13144.5,5,2,50,2077.5
16740,1,1541.0,16621.0,6,1,35,9246.0
29470,1,1028.0,14919.0,1,1,35,1028.0
7122,1,1574.33333333,16947.3333333,2,3,67,3148.66666667
8784,1,1945.0,19359.0,10,1,69,19450.0
5442,0,195.0,12875.0,12,1,48,2340.0
17717,1,1925.0,16125.0,5,1,22,9625.0
14183,1,798.0,14207.0,7,1,32,5586.0
462,1,2678.0,22426.0,1,2,40,2678.0
5163,1,790.0,15388.0,12,1,38,9480.0
9792,1,583.0,14375.0,9,1,24,5247.0
7207,1,2183.0,20890.0,10,1,58,21830.0
18737,1,613.0,13344.0,5,1,59,3065.0
4043,0,1969.5,17677.0,5,2,27,9847.5
20845,0,426.0,13084.0,4,1,34,1704.0
11816,0,1896.0,17641.5,6,2,37,11376.0
5620,1,716.5,14607.5,2,2,38,1433.0
16675,1,2390.0,19416.0,6,1,28,14340.0
10862,0,1709.0,18056.0,9,1,40,15381.0
3902,1,271.0,13064.0,13,1,42,3523.0
8005,1,1144.0,15933.0,10,1,51,11440.0
14945,0,2827.0,19069.3333333,4,3,54,11308.0
28058,1,339.0,13283.0,2,1,35,678.0
12577,0,139.0,11847.0,8,1,52,1112.0
14076,0,1780.0,16994.0,7,1,21,12460.0
8731,1,338.0,13169.0,6,2,34,2028.0
29005,1,1511.0,16191.0,1,1,25,1511.0
8280,1,829.0,14831.0,10,1,27,8290.0
21473,0,2086.0,16534.0,4,1,29,8344.0
10062,1,163.0,12583.0,9,1,43,1467.0
19592,1,149.0,11618.0,5,1,24,745.0
7101,1,1255.5,16446.0,4,2,39,5022.0
9979,1,902.0,15520.0,9,1,49,8118.0
12355,0,2166.0,18762.0,8,1,51,17328.0
14935,1,2725.0,23149.0,7,1,40,19075.0
16873,0,1576.0,16701.0,6,1,24,9456.0
19871,0,1068.0,14267.0,5,1,30,5340.0
21872,0,1370.0,15512.0,1,2,55,1370.0
10692,1,1002.0,15049.5,4,2,48,4008.0
28915,1,283.0,12821.0,1,1,15,283.0
8856,0,1176.0,16034.0,10,1,27,11760.0
26814,0,1217.0,15616.0,2,1,41,2434.0
26922,1,3499.0,23457.0,2,1,31,6998.0
28567,1,562.0,13996.0,2,1,49,1124.0
17689,0,2122.0,16582.0,5,1,41,10610.0
7149,0,1122.0,16628.0,11,1,23,12342.0
26486,1,915.0,14905.0,2,1,54,1830.0
11911,1,2250.0,19261.0,8,1,24,18000.0
19960,1,1055.0,14224.0,5,1,39,5275.0
18823,0,2376.0,17129.0,5,1,48,11880.0
29062,0,2733.0,24821.0,1,1,35,2733.0
20884,0,1505.0,15471.0,4,1,34,6020.0
15303,1,727.0,14303.5,6,2,34,4362.0
8356,1,1034.0,15533.0,10,1,15,10340.0
22265,0,2546.0,17542.0,4,1,41,10184.0
7013,1,867.0,15528.0,11,1,45,9537.0
16338,1,1871.0,17502.0,6,1,30,11226.0
13022,1,2084.0,18390.0,8,1,26,16672.0
18934,1,2837.0,18418.0,5,1,35,14185.0
16445,1,712.0,14367.0,6,1,26,4272.0
18938,0,740.0,13659.0,5,1,40,3700.0
22693,1,3573.0,20909.0,4,1,23,14292.0
16620,1,737.0,14423.0,6,1,35,4422.0
16979,0,1294.0,16020.0,6,1,32,7764.0
11992,0,800.0,14317.0,8,1,33,6400.0
7350,1,1542.0,17301.0,10,1,31,15420.0
27590,1,1195.0,15575.0,2,1,63,2390.0
5641,0,754.0,15216.0,12,1,26,9048.0
20364,1,3514.0,20614.0,4,1,42,14056.0
27787,1,833.0,14718.0,2,1,39,1666.0
28571,1,1784.0,17018.0,1,1,25,1784.0
30351,0,1498.0,16171.0,1,1,25,1498.0
3704,1,1221.0,18204.0,13,1,40,15873.0
27783,1,164.0,12436.0,2,1,40,328.0
12987,0,1256.0,15600.5,7,2,24,8792.0
5681,1,1277.0,17560.0,12,1,36,15324.0
8058,0,2439.0,24763.0,10,1,25,24390.0
18642,1,887.0,13947.0,5,1,43,4435.0
17237,1,389.0,13520.0,6,1,39,2334.0
23629,0,2631.0,19126.0,2,1,28,5262.0
16159,1,1455.0,16398.0,6,1,39,8730.0
17465,1,1635.0,15529.0,5,1,58,8175.0
11158,1,1683.0,16998.0,8,1,50,13464.0
16647,1,313.0,13144.0,6,1,30,1878.0
21146,0,2219.0,16833.0,4,1,31,8876.0
11367,0,2532.0,21564.0,8,1,28,20256.0
21608,1,2409.0,17257.0,4,1,28,9636.0
20491,1,1753.0,15911.0,4,1,35,7012.0
6197,0,1078.0,16425.0,11,1,43,11858.0
5908,1,680.0,14754.0,11,1,48,7480.0
27310,0,1900.0,17126.0,2,1,33,3800.0
6219,1,1402.0,18128.0,11,1,55,15422.0
26574,0,916.0,14906.0,2,1,27,1832.0
9665,1,1043.0,15921.0,9,1,63,9387.0
