Id,Rank,Year,0,Age Category,AttendanceIn2015
4471,997.0,12,1,43,0
8721,1977.0,10,1,52,0
18816,1855.0,5,1,45,0
21115,2550.0,4,1,49,0
16985,1579.0,6,1,37,0
5494,339.0,12,1,24,0
29734,1624.0,1,1,40,1
12651,2295.0,8,1,30,0
27830,1255.0,2,1,39,0
15926,1921.0,6,1,51,0
7492,822.5,5,2,45,0
22629,2010.0,4,1,26,0
8734,281.0,10,1,43,0
14125,2327.0,7,1,22,0
4977,560.0,12,1,31,0
27719,80.0,2,1,36,0
12613,924.0,8,1,45,0
387,1634.5,1,2,38,1
17083,1464.0,6,1,39,0
5204,313.0,12,1,35,0
7046,790.0,11,1,49,0
9163,667.0,6,2,58,0
12768,1144.0,8,1,33,0
11117,227.0,9,1,38,0
17713,3025.0,5,1,57,0
7664,1190.0,10,1,25,0
17721,1633.0,5,1,40,0
10356,2367.0,9,1,45,0
4034,1156.0,13,1,46,0
13723,1041.75,1,4,55,1
23439,1418.0,1,1,30,1
15791,412.0,6,1,42,0
12838,2287.0,8,1,35,0
13976,2533.0,7,1,49,0
5691,563.0,12,1,55,0
11836,2672.5,5,2,35,0
22393,1306.0,4,1,32,0
16639,1037.0,6,1,27,0
5069,509.0,12,1,40,0
18148,2686.0,5,1,44,0
12773,1405.5,6,2,42,0
1000,1223.0,7,2,33,0
15615,837.0,6,1,24,0
9523,2529.0,9,1,32,0
10847,4.0,9,1,32,0
28436,3516.0,2,1,20,0
13020,13.0,8,1,22,0
20302,2476.0,4,1,30,0
26850,2217.0,2,1,42,0
22504,3121.0,4,1,59,0
5481,2005.8,8,5,49,0
20892,2059.0,4,1,50,0
11857,60.0,8,1,29,0
6571,1052.0,11,1,41,0
17119,1431.0,6,1,22,0
4339,243.0,13,1,39,0
27824,1614.0,2,1,24,0
27740,2949.0,2,1,18,0
5705,907.0,12,1,43,0
15518,1681.5,5,2,46,0
21806,3907.0,4,1,34,0
594,599.0,1,2,41,1
14792,1316.0,7,1,31,0
18820,987.0,5,1,33,0
7380,1474.0,10,1,30,0
17984,3363.33333333,2,3,42,0
19042,3473.0,5,1,53,0
5391,1150.66666667,9,3,42,0
27440,3045.0,2,1,39,0
27738,1057.0,2,1,38,0
4030,556.0,11,2,47,0
28280,1334.0,2,1,47,0
13036,1051.0,8,1,39,0
27354,1157.0,2,1,26,0
27773,3149.0,2,1,51,0
5578,480.0,2,2,36,0
5946,1028.0,11,1,43,0
7806,34.0,10,1,43,0
6561,1156.0,11,1,46,0
18988,1912.0,4,2,19,0
17315,386.0,6,1,37,0
15671,2598.0,6,1,53,0
22890,814.0,4,1,49,0
15476,2014.0,6,1,41,0
14313,593.0,6,2,50,0
13481,2396.0,7,1,39,0
30320,1716.0,1,1,30,1
27492,3394.0,2,1,32,0
19199,6.0,5,1,34,0
8365,1416.0,10,1,43,0
20604,3009.0,4,1,34,0
14350,745.0,7,1,35,0
19171,1070.0,5,1,29,0
19226,3287.0,4,2,41,0
16281,51.0,6,1,29,0
15347,536.0,6,1,46,0
10145,1574.5,8,2,39,0
20490,3003.0,2,2,30,0
2819,2005.5,1,2,41,1
3126,830.0,13,1,52,0
17716,2058.0,5,1,42,0
13940,611.0,7,1,53,0
29008,1537.0,1,1,40,1
9349,989.0,9,1,36,0
4406,141.0,13,1,32,0
30367,602.0,1,1,40,1
27618,2596.0,2,1,26,0
14563,287.0,5,3,31,0
28834,211.0,1,1,30,1
9342,999.0,9,1,48,0
13376,1920.0,7,1,40,0
16552,317.0,6,1,39,0
27918,378.0,2,1,28,0
16499,2146.0,6,1,38,0
12958,304.0,8,1,21,0
29612,642.0,1,1,40,1
10849,2386.0,9,1,27,0
10254,1940.0,9,1,36,0
3054,217.0,13,1,36,0
27423,2368.0,2,1,26,0
9798,1024.0,9,1,23,0
17322,2546.0,6,1,30,0
19368,1462.0,5,1,28,0
10683,1977.0,9,1,32,0
26016,486.0,2,1,32,0
11687,1631.0,8,1,35,0
18406,2271.0,5,1,43,0
17975,3479.0,4,2,48,0
20966,2562.0,4,1,38,0
14352,1082.0,7,1,27,0
9398,87.0,9,1,38,0
27828,1095.0,2,1,45,0
21535,188.0,4,1,30,0
20921,2158.0,4,1,25,0
26923,2975.0,2,1,24,0
10773,2157.0,9,1,39,0
21999,2508.0,4,1,30,0
15074,728.0,7,1,35,0
14969,1581.0,7,1,45,0
7429,1363.0,10,1,46,0
21039,2517.0,4,1,31,0
3872,858.0,9,4,53,0
29040,2159.0,1,1,35,1
29714,26.0,1,1,15,1
3385,1177.0,13,1,34,0
18455,1490.0,5,1,29,0
9727,2525.0,9,1,46,0
27494,965.0,2,1,23,0
20932,944.0,4,1,26,0
17104,1802.0,6,1,65,0
2475,1389.25,1,4,35,1
15493,2209.0,6,1,30,0
22535,3213.0,4,1,53,0
28414,1537.0,1,2,27,1
9824,624.0,9,1,45,0
18364,1322.66666667,2,3,52,0
9975,366.0,9,1,29,0
27357,2112.0,2,1,32,0
18134,1283.0,5,1,25,0
8059,1158.0,9,2,26,0
27514,1809.0,1,2,38,1
12266,2051.0,8,1,35,0
17327,2161.5,5,2,46,0
7412,184.0,10,1,30,0
19675,744.0,5,1,58,0
14966,1060.0,7,1,34,0
12142,242.0,8,1,43,0
9583,1826.0,9,1,56,0
5515,1600.0,12,1,31,0
20260,3311.0,4,1,35,0
22675,2646.0,4,1,37,0
11926,1016.0,8,1,24,0
29061,1349.0,1,1,25,1
4203,76.0,4,2,42,0
29026,847.0,1,1,40,1
15805,2275.0,6,1,45,0
22185,3776.0,4,1,26,0
3835,1414.0,13,1,60,0
322,1374.5,1,4,30,1
8843,508.0,10,1,47,0
11121,194.0,9,1,24,0
21273,2211.0,4,1,48,0
20281,3211.0,4,1,50,0
10212,2110.0,9,1,52,0
21237,457.0,4,1,43,0
26903,525.0,2,1,44,0
21464,591.0,4,1,37,0
7760,1192.0,4,2,49,0
22914,1216.0,4,1,25,0
10582,1509.0,9,1,40,0
27981,173.0,2,1,50,0
16709,2472.0,6,1,40,0
14228,506.0,7,1,40,0
9310,824.0,9,1,23,0
4549,1114.0,12,1,28,0
27005,1623.0,2,1,58,0
28019,3266.0,2,1,30,0
3944,519.5,12,2,40,0
27521,1416.0,2,1,37,0
29161,2670.0,1,1,35,1
29060,1833.0,1,1,45,1
14324,1245.0,7,1,33,0
4764,1215.0,12,1,34,0
29079,1754.0,1,1,25,1
14339,1759.0,7,1,30,0
4599,1624.0,8,2,32,0
4643,370.0,12,1,35,0
17980,2013.0,5,1,20,0
30404,707.0,1,1,40,1
10487,1741.0,9,1,46,0
10253,1743.0,9,1,37,0
14972,1078.5,6,2,42,0
24624,2066.0,1,1,55,1
20837,2468.0,4,1,33,0
14694,1122.0,7,1,44,0
18034,1951.0,5,1,48,0
20870,3436.0,4,1,28,0
19596,3450.0,4,2,55,0
28062,993.0,2,1,45,0
30151,151.0,1,1,50,1
4213,721.0,13,1,34,0
14356,1161.0,7,1,26,0
19847,1436.0,5,1,23,0
15011,2794.0,5,2,45,0
22698,2223.0,4,1,43,0
17592,1653.0,5,1,50,0
3573,1802.5,9,2,42,0
6682,1578.0,11,1,56,0
11222,25.0,8,1,23,0
16822,1483.0,6,1,61,0
22672,1599.0,4,1,33,0
24812,862.0,1,1,50,1
12594,1924.0,2,5,45,0
19481,567.0,5,1,49,0
8514,2285.0,10,1,33,0
16325,176.0,6,1,44,0
26987,3200.0,2,1,26,0
18975,3244.0,5,1,60,0
6309,1500.5,9,2,58,0
3768,611.5,11,2,45,0
3143,1316.0,13,1,22,0
2770,2040.85714286,2,7,49,0
6983,144.0,11,1,35,0
5412,802.0,12,1,49,0
28701,168.0,1,1,20,1
21227,3314.0,4,1,25,0
14597,1004.0,2,3,46,0
12488,2518.0,8,1,48,0
22679,1898.0,4,1,42,0
20460,2445.0,4,1,51,0
7186,1501.0,11,1,30,0
15226,2420.0,7,1,33,0
4256,891.0,13,1,23,0
13752,1389.0,7,1,37,0
19850,260.0,5,1,48,0
29299,2738.0,1,1,25,1
11861,1383.0,8,1,33,0
9895,384.0,9,1,36,0
8642,41.0,10,1,25,0
26465,896.0,2,1,24,0
11809,367.0,6,2,44,0
20831,2648.0,4,1,33,0
10882,1793.0,9,1,35,0
27750,3446.0,2,1,48,0
8507,1419.0,10,1,46,0
5636,707.0,12,1,35,0
4926,605.0,12,1,32,0
6876,421.833333333,5,6,73,0
1245,3084.0,2,1,40,0
12902,100.0,8,1,51,0
19758,3504.0,5,1,40,0
3461,1104.0,13,1,23,0
16753,1950.0,6,1,28,0
27356,1565.0,2,1,32,0
3952,213.0,13,1,37,0
9350,2455.0,9,1,39,0
19182,3415.0,5,1,40,0
21164,1516.0,4,1,42,0
17852,506.0,5,1,26,0
28194,3242.0,2,1,30,0
9363,1247.0,9,1,42,0
12948,1903.0,4,5,48,0
18620,1930.0,5,1,32,0
19388,2208.0,5,1,26,0
7152,164.5,10,2,63,0
20645,2878.0,4,1,52,0
4767,740.0,12,1,21,0
680,852.0,2,1,28,0
26649,38.0,2,1,31,0
28538,2375.0,2,1,26,0
8147,2239.0,10,1,32,0
30000,383.0,1,1,40,1
22499,849.0,4,1,35,0
18847,2295.0,5,1,31,0
5738,396.0,10,2,32,0
17841,3053.0,5,1,32,0
27722,2833.0,2,1,50,0
13232,1463.0,7,1,32,0
7761,2274.0,10,1,39,0
12932,1203.0,8,1,46,0
21253,554.0,4,1,44,0
17094,803.0,6,1,36,0
29819,898.0,1,1,25,1
22802,3651.0,4,1,64,0
1101,721.5,1,2,25,1
22455,1459.0,4,1,59,0
10018,998.5,7,2,40,0
18516,2799.0,5,1,38,0
5269,400.0,12,1,41,0
18205,3169.0,5,1,51,0
10788,1198.0,6,2,40,0
18224,3072.0,5,1,51,0
29458,1462.0,1,1,30,1
14676,1915.0,7,1,29,0
12592,2015.0,8,1,37,0
10808,2012.0,9,1,24,0
6868,254.0,11,1,40,0
20462,942.0,4,1,42,0
9954,2176.0,9,1,69,0
23046,2080.0,2,1,42,0
14540,2697.0,7,1,35,0
2713,1185.0,11,1,32,0
21756,3377.0,4,1,48,0
14376,1664.0,7,1,38,0
26438,914.0,2,1,36,0
9664,2087.0,9,1,58,0
15447,2274.0,6,1,21,0
6746,946.0,11,1,41,0
10569,2335.0,9,1,44,0
13388,224.0,7,1,49,0
291,2231.0,1,1,50,1
3108,462.0,13,1,26,0
9393,1521.0,9,1,52,0
11359,719.0,8,1,48,0
10935,54.0,9,1,36,0
9795,1943.0,9,1,39,0
16850,820.0,6,1,55,0
9745,839.0,9,1,36,0
21131,1161.0,4,1,45,0
27928,1167.0,2,1,39,0
13340,1765.0,7,1,49,0
12561,1000.0,8,1,34,0
10116,1295.0,9,1,35,0
19496,3263.5,4,2,31,0
3605,1284.0,13,1,36,0
12995,1560.0,8,1,27,0
22475,2715.0,4,1,40,0
26951,2687.0,2,1,34,0
11947,1299.0,8,1,24,0
21570,2244.0,4,1,46,0
5605,1041.0,12,1,27,0
29871,166.0,1,1,45,1
3543,1262.4,9,5,48,0
4804,611.4,1,5,50,1
11518,1025.0,8,1,41,0
13250,1329.5,6,2,33,0
30086,1775.0,1,1,40,1
20052,1321.0,5,1,45,0
12213,2491.0,8,1,53,0
28425,1929.5,1,2,21,1
11256,2339.0,8,1,48,0
6416,1344.0,9,2,42,0
21496,3554.0,4,1,23,0
30271,2350.0,1,1,20,1
27695,1408.0,2,1,28,0
3319,1252.0,13,1,25,0
13952,1411.0,7,1,45,0
10019,2067.0,9,1,32,0
18518,1734.0,5,1,37,0
10303,1473.0,9,1,41,0
26920,1810.0,2,1,29,0
13997,2317.0,7,1,50,0
1498,1765.2,2,5,67,0
30176,1237.0,1,1,45,1
17985,2480.0,5,1,30,0
4725,1278.0,11,2,39,0
26176,45.0,2,1,35,0
19420,215.0,5,1,23,0
15022,2107.0,7,1,38,0
14533,1624.0,7,1,34,0
10072,1700.0,9,1,34,0
26823,2848.0,2,1,45,0
11757,1954.0,8,1,27,0
18968,3227.0,5,1,32,0
14552,1254.0,6,2,51,0
16326,2706.0,6,1,31,0
27723,1422.0,2,1,21,0
10209,2210.0,9,1,31,0
13369,1994.0,7,1,39,0
5747,1149.0,12,1,45,0
19895,1252.0,5,1,30,0
2786,729.0,1,2,61,1
7605,657.0,10,1,40,0
13640,1258.0,7,1,32,0
5015,1296.0,12,1,39,0
8713,1559.0,10,1,32,0
5299,1518.0,12,1,43,0
19711,2605.5,1,2,45,1
17725,133.0,5,1,26,0
20026,363.0,5,1,47,0
18484,2745.0,5,1,50,0
3349,1920.33333333,4,3,56,0
22771,912.0,4,1,33,0
28926,451.0,1,1,35,1
3598,314.0,13,1,27,0
3738,517.5,12,2,27,0
3024,233.0,13,1,31,0
15869,2105.0,6,1,26,0
9873,1755.0,9,1,47,0
8745,1357.0,10,1,39,0
5685,536.0,12,1,38,0
3181,1146.0,13,1,42,0
11439,82.0,8,1,30,0
21323,2070.0,4,1,45,0
28159,158.0,2,1,36,0
17710,2859.0,5,1,45,0
10151,2283.0,9,1,37,0
17989,762.0,5,1,43,0
8009,1310.0,10,1,32,0
12150,47.0,8,1,31,0
3714,738.0,13,1,43,0
12087,1142.66666667,6,3,31,0
14422,2043.0,7,1,44,0
28638,526.0,1,1,25,1
20421,804.0,4,1,36,0
4920,1342.0,12,1,58,0
21892,3395.0,4,1,40,0
17711,1948.0,5,1,48,0
5152,559.333333333,10,3,40,0
17896,2248.0,5,1,35,0
30414,628.0,1,1,30,1
18959,1679.0,5,1,30,0
28131,3240.0,2,1,50,0
11707,1853.0,8,1,42,0
12912,1284.0,8,1,30,0
4427,1214.5,12,2,53,0
29638,426.0,1,1,30,1
12784,1854.0,8,1,29,0
16724,885.0,2,2,35,0
18378,3114.0,5,1,21,0
15911,1764.0,6,1,28,0
21049,1453.0,4,1,41,0
21985,1276.0,4,1,24,0
18970,1675.0,5,1,54,0
13337,153.0,7,1,26,0
14819,1961.0,7,1,31,0
5493,215.0,12,1,47,0
4134,682.0,13,1,35,0
20163,2977.0,4,1,33,0
7126,796.0,11,1,45,0
19117,965.5,4,2,29,0
2897,785.0,4,2,45,0
9156,1910.0,10,1,63,0
6558,728.333333333,4,3,48,0
18102,735.0,1,2,25,1
8208,1358.0,10,1,28,0
4608,1458.0,12,1,24,0
3818,116.0,12,2,41,0
20747,2056.0,4,1,45,0
13511,2500.0,7,1,45,0
14695,76.0,7,1,44,0
11862,189.0,8,1,34,0
14210,191.0,7,1,33,0
26580,875.0,2,1,52,0
3666,342.0,10,3,40,0
6900,436.0,11,1,34,0
9126,125.0,9,2,31,0
12501,1415.0,8,1,32,0
14340,34.0,5,2,36,0
6630,912.0,11,1,37,0
8521,2436.0,9,2,42,0
10136,173.0,9,1,50,0
4559,906.0,12,1,39,0
12435,1717.2,4,5,44,0
17396,293.0,6,1,44,0
20699,1343.0,4,1,33,0
22075,919.0,4,1,35,0
22660,3097.0,4,1,30,0
15612,694.0,6,1,36,0
20150,3783.0,4,1,44,0
8377,46.0,10,1,45,0
3971,690.5,12,2,28,0
7146,1114.0,11,1,66,0
5808,985.0,12,1,39,0
1071,2637.66666667,1,3,53,1
26207,3129.0,2,1,29,0
21935,1346.5,2,2,45,0
11245,1753.0,8,1,31,0
2703,2075.33333333,2,3,59,0
21980,511.0,4,1,53,0
6583,625.0,11,1,34,0
20346,300.0,4,1,41,0
1293,1263.0,1,1,40,1
27704,1032.0,2,1,25,0
5589,651.333333333,8,3,37,0
12496,142.0,8,1,38,0
15825,1618.0,6,1,47,0
15984,2609.0,6,1,39,0
8251,51.0,10,1,39,0
21573,256.0,4,1,51,0
29953,1517.0,1,1,35,1
11504,1166.0,8,1,40,0
9060,2259.0,10,1,57,0
6484,1634.0,11,1,29,0
29357,1389.0,1,1,45,1
17965,3376.0,5,1,46,0
15730,1138.0,6,1,36,0
29225,1738.0,1,1,35,1
21181,2371.0,4,1,36,0
7190,670.0,9,3,29,0
15820,1761.0,6,1,40,0
20547,2441.0,4,1,36,0
4914,1693.0,12,1,48,0
9188,1450.0,10,1,58,0
3640,159.0,13,1,34,0
15420,1161.0,6,1,43,0
27278,3497.0,2,1,50,0
13197,1294.0,8,1,35,0
11281,2338.0,8,1,23,0
11099,188.0,9,1,42,0
11003,568.0,9,1,58,0
11643,881.0,4,3,34,0
15880,1002.0,6,1,47,0
9500,2280.0,9,1,22,0
21322,482.0,4,1,42,0
16106,1870.0,5,2,27,0
3821,139.0,13,1,40,0
4467,1399.0,12,1,44,0
16308,509.0,6,1,24,0
14287,2312.0,7,1,34,0
4079,679.0,13,1,40,0
21182,3605.0,4,1,31,0
27387,630.0,2,1,49,0
18871,2885.0,5,1,32,0
12945,250.0,8,1,36,0
9783,1990.0,9,1,28,0
8780,298.0,10,1,49,0
6524,461.0,11,1,34,0
8824,1630.0,10,1,34,0
3205,1515.0,9,2,56,0
5160,1180.0,12,1,32,0
17201,1118.33333333,4,3,27,0
9243,784.0,9,1,48,0
3445,634.0,13,1,32,0
18423,1409.0,4,2,26,0
22810,304.0,4,1,40,0
5423,1081.0,12,1,41,0
29622,1539.0,1,1,30,1
2787,180.0,1,1,35,1
13907,1516.0,7,1,46,0
12023,1515.0,8,1,47,0
9715,477.0,9,1,23,0
30197,811.0,1,1,20,1
5105,1017.6,7,5,49,0
13336,564.0,7,1,37,0
8930,2011.0,10,1,46,0
957,824.0,1,2,50,1
17376,1481.0,6,1,59,0
14345,2161.0,7,1,30,0
26481,1943.0,2,1,41,0
14400,1910.0,7,1,54,0
11310,2357.0,8,1,39,0
4534,357.0,12,1,33,0
16764,747.0,6,1,41,0
3265,1284.0,13,1,33,0
26509,2090.0,2,1,35,0
19093,2236.0,5,1,32,0
19079,68.0,5,1,29,0
3922,1370.0,13,1,48,0
29887,1152.0,1,1,30,1
13832,2063.0,7,1,46,0
15244,387.0,7,1,32,0
17656,1226.0,5,1,50,0
13281,2569.0,7,1,48,0
27366,2208.0,2,1,25,0
11308,1202.0,8,1,26,0
27322,1801.0,1,2,26,1
12834,1827.0,8,1,54,0
17947,3466.0,5,1,27,0
26531,3355.0,2,1,28,0
29375,1741.0,1,1,30,1
5890,420.0,11,1,26,0
24205,2506.0,1,3,25,1
4901,471.0,12,1,32,0
17938,2697.0,5,1,58,0
29505,246.0,1,1,50,1
17899,2477.0,5,1,33,0
26265,3178.0,2,1,39,0
3063,223.0,2,4,41,0
26199,2195.0,2,1,36,0
15558,2002.0,6,1,23,0
19047,1695.0,5,1,38,0
11875,736.0,4,3,48,0
7685,995.0,10,1,29,0
15098,2578.0,7,1,24,0
10527,1858.0,9,1,23,0
21129,3002.0,4,1,35,0
7897,1629.0,10,1,33,0
12660,139.5,5,2,31,0
16566,2196.0,6,1,46,0
7747,667.0,10,1,52,0
10998,1378.0,9,1,25,0
30401,681.0,1,1,40,1
12245,1747.0,8,1,24,0
11161,415.0,8,1,37,0
5484,355.0,12,1,24,0
8466,2043.0,10,1,43,0
29857,1735.0,1,1,40,1
16676,287.5,5,2,33,0
29722,557.0,1,1,25,1
5775,94.0,12,1,19,0
9457,133.0,9,1,21,0
27304,2965.0,2,1,45,0
5934,1418.0,11,1,25,0
12741,1991.0,8,1,32,0
3272,1638.5,7,2,37,0
16653,1188.0,6,1,32,0
5621,118.0,12,1,24,0
19607,3133.0,5,1,36,0
29435,468.0,1,1,50,1
16081,671.0,6,1,49,0
28364,3334.0,2,1,45,0
19018,557.0,5,1,30,0
26407,434.0,2,1,37,0
11023,1087.0,9,1,50,0
8833,1365.0,10,1,33,0
2247,1782.66666667,1,3,36,1
9567,1190.0,8,2,40,0
4785,1278.0,12,1,49,0
14536,1081.0,7,1,29,0
5453,1070.0,12,1,33,0
11772,1394.0,8,1,28,0
13606,1590.0,7,1,44,0
4661,391.0,12,1,28,0
7671,2173.0,10,1,32,0
19750,882.0,5,1,42,0
26636,323.0,2,1,39,0
19775,1557.0,4,2,50,0
10845,1597.0,9,1,26,0
19371,1024.0,5,1,45,0
5218,136.0,12,1,30,0
20116,510.0,4,2,38,0
10924,2159.0,9,1,59,0
5254,2096.625,4,8,71,0
28550,1171.0,2,1,25,0
15596,633.0,6,1,24,0
6745,428.0,11,1,33,0
14519,619.0,7,1,37,0
7647,233.0,10,1,38,0
29420,1662.0,1,1,35,1
17110,1968.0,6,1,37,0
16007,801.0,6,1,37,0
16671,516.0,6,1,37,0
3941,729.0,13,1,28,0
17482,1562.0,5,1,25,0
7975,1441.0,10,1,46,0
10552,2503.0,9,1,24,0
5555,656.25,9,4,34,0
29275,513.0,1,1,40,1
4604,1281.0,12,1,50,0
19509,2944.0,5,1,36,0
18004,3021.0,5,1,31,0
10855,1438.0,9,1,28,0
14747,1203.6,2,5,36,0
12032,2445.0,8,1,53,0
3353,867.0,13,1,51,0
19330,1043.0,5,1,58,0
9748,1085.0,9,1,40,0
7345,1136.0,10,1,32,0
27034,2778.0,2,1,48,0
15727,1224.66666667,4,3,38,0
21432,3663.0,4,1,29,0
10387,2526.0,9,1,36,0
4541,1164.0,12,1,35,0
20680,619.0,4,1,46,0
29278,333.0,1,1,30,1
22780,1924.0,4,1,42,0
14897,421.0,6,2,51,0
26559,2673.0,2,1,19,0
20696,3658.0,4,1,39,0
20265,1396.0,4,1,43,0
12518,223.0,7,2,35,0
5980,1189.25,7,4,47,0
6279,878.6,4,5,55,0
13847,1035.0,7,1,31,0
20613,3767.0,4,1,25,0
13874,2532.0,7,1,57,0
7962,197.0,10,1,50,0
4723,1809.75,7,4,42,0
15332,1789.0,7,1,33,0
13351,1316.0,7,1,26,0
30103,2045.0,1,1,30,1
21671,3773.0,4,1,27,0
1503,2053.0,1,1,50,1
8854,479.0,10,1,27,0
3471,40.0,13,1,28,0
15327,1462.0,7,1,21,0
29289,1879.0,1,1,40,1
22286,674.0,4,1,33,0
16600,1214.5,5,2,20,0
9035,2302.0,10,1,23,0
14120,1695.33333333,2,3,60,0
4346,899.5,12,2,29,0
12218,2067.0,6,3,51,0
22022,1724.0,4,1,43,0
6931,1306.0,8,2,49,0
27598,1995.0,2,1,29,0
18072,2244.0,5,1,34,0
15162,2352.0,2,2,30,0
4479,525.875,1,8,41,1
17135,1291.0,6,1,44,0
26794,233.0,2,1,25,0
5396,1375.0,12,1,44,0
11798,1170.0,6,3,40,0
18317,1446.0,5,1,48,0
18198,2015.0,5,1,47,0
26842,1152.0,2,1,39,0
6644,770.0,11,1,27,0
10194,1985.0,9,1,57,0
9439,2227.0,8,2,35,0
21452,163.0,4,1,37,0
18725,2537.0,5,1,55,0
7072,1053.0,11,1,33,0
22923,496.0,4,1,55,0
20985,1951.0,4,1,29,0
5792,1200.33333333,7,3,39,0
15392,2048.0,6,1,41,0
17720,1833.0,5,1,50,0
10448,1303.0,9,1,29,0
2001,650.25,1,12,60,1
18579,2405.0,5,1,22,0
11450,1517.0,8,1,28,0
16786,1184.0,6,1,27,0
30408,1376.0,1,1,45,1
2494,663.0,1,8,41,1
10478,1157.0,9,1,24,0
10964,2160.0,9,1,30,0
5607,1148.0,12,1,37,0
7613,1917.0,10,1,42,0
29784,1482.0,1,1,45,1
21252,2326.0,4,1,62,0
26220,2386.0,2,1,28,0
15375,948.0,5,2,36,0
13672,1386.0,7,1,41,0
4285,1344.4,9,5,61,0
21721,628.0,4,1,38,0
28305,1558.0,2,1,27,0
3799,1558.0,12,2,41,0
13555,1966.0,7,1,32,0
21009,206.0,4,1,37,0
20630,3406.0,2,2,33,0
26086,685.0,2,1,43,0
17103,2596.0,6,1,50,0
18370,880.333333333,1,3,50,1
14812,613.0,4,3,30,0
28887,901.0,1,1,20,1
16367,2873.0,6,1,47,0
3226,85.0,13,1,40,0
27470,1896.0,2,1,42,0
6144,1618.0,11,1,51,0
145,2101.0,4,3,42,0
27182,426.0,2,1,33,0
30012,2552.0,1,1,35,1
21025,366.0,4,1,46,0
21459,2497.0,4,1,44,0
29728,399.0,1,1,40,1
13429,2626.0,7,1,38,0
5794,112.0,12,1,44,0
28838,1868.0,1,1,25,1
26634,1672.0,2,1,46,0
5672,1624.0,12,1,35,0
14367,963.0,7,1,33,0
5861,1382.0,12,1,57,0
16714,837.0,6,1,26,0
3254,774.0,13,1,53,0
3400,1913.0,7,2,54,0
7674,2322.0,10,1,41,0
13320,2147.0,7,1,29,0
27535,962.0,2,1,39,0
21480,1896.0,4,1,31,0
26450,955.0,2,1,39,0
2820,296.0,1,1,30,1
21605,2673.0,4,1,46,0
22813,625.0,4,1,45,0
27452,2704.0,2,1,40,0
11471,2368.5,6,2,40,0
6905,527.0,11,1,37,0
7906,1781.0,10,1,28,0
11322,658.0,8,1,53,0
28434,1228.0,1,2,46,1
21816,836.0,4,1,27,0
16129,1970.5,5,2,50,0
18679,2450.0,5,1,33,0
14800,287.0,7,1,51,0
12588,2255.0,8,1,45,0
2898,1310.42857143,1,7,36,1
17888,801.0,5,1,36,0
4978,1387.0,12,1,34,0
28666,51.0,1,1,40,1
19466,1770.0,4,2,40,0
796,908.0,1,1,25,1
22200,2944.0,4,1,57,0
10165,2476.0,9,1,32,0
9308,1503.5,9,2,60,0
12611,1970.0,8,1,31,0
724,1935.0,1,2,40,1
27259,1560.0,2,1,58,0
19992,1374.0,5,1,43,0
15508,894.0,6,1,20,0
5119,417.0,2,5,43,0
9731,995.0,9,1,38,0
8148,2435.0,10,1,31,0
16247,1015.0,6,1,44,0
30192,2069.0,1,1,40,1
26335,1451.0,2,1,30,0
14876,1704.0,7,1,48,0
28112,924.5,1,2,28,1
5320,1555.0,12,1,34,0
27649,2313.0,2,1,48,0
7460,2407.0,10,1,33,0
20435,796.0,4,1,40,0
6704,154.0,11,1,34,0
11127,305.0,9,1,51,0
15617,2378.0,6,1,33,0
14699,2084.0,7,1,45,0
12073,1551.0,8,1,43,0
16698,197.0,6,1,23,0
8511,2143.0,10,1,30,0
13200,1879.0,8,1,26,0
22540,2166.0,4,1,29,0
3219,2021.5,7,2,37,0
6663,144.0,9,3,35,0
7714,1389.0,10,1,40,0
10559,112.0,9,1,39,0
4894,1733.0,12,1,43,0
30051,1961.0,1,1,35,1
15387,2506.5,5,2,29,0
6634,1684.0,11,1,49,0
28861,1480.0,1,1,35,1
26721,1474.0,2,1,26,0
4758,1082.0,12,1,29,0
14161,1801.0,7,1,38,0
5638,88.0,10,2,36,0
3529,381.5,7,6,42,0
13988,2118.0,7,1,30,0
28777,2145.0,1,1,40,1
17845,2185.0,5,1,31,0
8692,1990.0,10,1,37,0
3829,499.5,10,2,33,0
17058,2194.0,6,1,35,0
21666,1534.0,4,1,45,0
9413,1006.0,9,1,41,0
28269,3023.0,2,1,48,0
3360,970.0,13,1,34,0
7172,637.0,11,1,31,0
9152,1747.66666667,8,3,56,0
18110,562.0,5,1,41,0
11358,1776.0,8,1,49,0
3986,960.0,13,1,30,0
7235,1235.0,10,1,47,0
17658,471.0,5,1,31,0
10590,864.0,9,1,30,0
4770,1853.0,9,3,70,0
10247,1497.0,9,1,36,0
20372,3235.0,4,1,29,0
19458,3229.0,5,1,45,0
13638,1495.0,7,1,37,0
22093,176.0,4,1,41,0
10987,2512.0,9,1,23,0
6816,152.0,11,1,24,0
20796,1135.0,4,1,39,0
6668,508.0,11,1,36,0
21861,606.0,4,1,30,0
20244,117.0,4,1,44,0
6636,361.0,11,1,38,0
22379,3913.0,4,1,30,0
12725,1419.0,8,1,46,0
26057,613.0,2,1,61,0
22611,89.0,4,1,25,0
26156,994.0,2,1,29,0
29796,2000.0,1,1,40,1
29746,2362.0,1,1,45,1
28927,922.0,1,1,35,1
3976,1040.0,13,1,47,0
6059,446.0,9,2,37,0
19783,1795.0,5,1,28,0
14928,2210.0,7,1,47,0
10558,2279.66666667,4,3,46,0
20886,602.0,4,1,29,0
5734,736.0,7,3,40,0
